Customer ID,segment,recency,frequency,monetary,churn_risk
14753,New Customers,91,1,306.36,0.51894647
14419,New Customers,13,1,202.85,0.5188304
17857,At Risk,272,1,468.0,0.51865727
16765,New Customers,13,1,420.75,0.5185781
15595,New Customers,118,1,357.6,0.5180752
13166,New Customers,45,1,466.98,0.5175518
13846,New Customers,31,1,442.73,0.51739436
13220,At Risk,206,1,516.8,0.5173695
12711,At Risk,242,2,1339.05,0.51712185
13691,New Customers,27,1,212.78,0.5170749
12953,At Risk,153,1,498.96,0.5168303
15006,New Customers,84,1,323.05,0.51664346
12440,New Customers,93,2,859.2,0.51652247
13459,At Risk,255,2,1160.41,0.51636046
12486,New Customers,62,1,1037.28,0.5159926
13962,New Customers,66,1,193.25,0.51588416
17627,New Customers,109,1,296.36,0.5154847
17601,New Customers,11,1,305.47,0.5154828
18051,At Risk,265,7,2282.28,0.5152125
16740,New Customers,26,1,236.81,0.5150991
14470,New Customers,61,1,250.85,0.51486427
14445,New Customers,86,1,221.65,0.5144923
17170,New Customers,5,2,178.68,0.51446503
13088,New Customers,48,1,236.11,0.5141144
12411,New Customers,41,1,346.9,0.5140153
14749,New Customers,110,1,310.15,0.51393753
13695,At Risk,208,1,266.6,0.5136281
13181,New Customers,12,1,359.69,0.5135693
12653,At Risk,158,1,1950.98,0.513373
15859,New Customers,63,1,438.46,0.5131462
17371,At Risk,254,3,238.66,0.51298666
16244,New Customers,3,1,2113.26,0.5129188
18110,New Customers,42,1,199.13,0.5129176
17156,New Customers,122,1,591.87,0.512554
18108,At Risk,228,2,577.8100000000001,0.5125228
18063,New Customers,21,2,186.6,0.5124419
17264,New Customers,55,1,279.59,0.5122392
15771,At Risk,235,3,1006.54,0.5121295
14556,At Risk,227,3,835.34,0.5120677
15995,New Customers,45,1,696.19,0.51202196
13281,New Customers,70,1,350.85,0.5119922
12777,New Customers,88,1,519.45,0.51169276
12890,New Customers,18,1,336.8,0.51167613
13337,At Risk,177,1,1575.26,0.5114624
14193,New Customers,27,1,356.8,0.51138574
18217,At Risk,144,2,323.29,0.5112837
17097,New Customers,61,1,211.31,0.51097834
18266,New Customers,65,1,251.1,0.51072663
13079,New Customers,48,1,199.08,0.5098851
18090,New Customers,52,1,349.4,0.50975555
13453,New Customers,33,1,424.71,0.5096431
18017,New Customers,62,1,165.0,0.5094722
15008,New Customers,111,2,360.0,0.50945926
15914,New Customers,9,2,205.99,0.509422
12927,New Customers,26,1,197.31,0.5092994
17134,New Customers,73,1,212.1,0.5092868
15336,New Customers,32,1,240.5,0.50912863
17182,New Customers,54,2,321.3,0.5091188
18003,New Customers,7,1,358.61,0.50889903
16095,New Customers,87,1,447.05,0.50872934
17804,New Customers,7,3,385.23,0.50831765
15478,At Risk,206,1,583.5600000000001,0.5082047
15713,At Risk,250,2,482.94,0.50815874
17274,New Customers,26,1,465.4,0.50794953
15495,New Customers,10,1,246.5,0.5079177
18140,New Customers,104,1,536.41,0.5079031
16991,New Customers,52,1,1041.21,0.5078769
12905,At Risk,208,2,1018.42,0.5076426
17256,New Customers,112,3,258.93,0.5075603
14168,New Customers,51,2,370.45,0.5073581
13398,New Customers,80,1,213.0,0.50729036
14160,At Risk,241,7,8421.47,0.50709003
13331,New Customers,33,1,262.4,0.50707
17868,New Customers,17,1,234.65,0.50661784
12943,At Risk,189,2,496.5,0.506504
12527,New Customers,125,2,386.8,0.5064827
15917,At Risk,237,4,437.53,0.5064578
15158,New Customers,32,1,204.62,0.5058974
16990,New Customers,53,1,165.0,0.5058601
16212,At Risk,249,2,603.37,0.5057698
12655,New Customers,55,1,261.35,0.50566655
16306,New Customers,66,1,492.45,0.50542575
12786,At Risk,240,1,728.5000000000001,0.50533044
16988,New Customers,11,1,256.55,0.50520325
17254,New Customers,32,1,198.29,0.505126
17194,At Risk,161,1,549.88,0.50485045
16691,New Customers,49,2,178.83,0.5045171
16527,New Customers,55,1,1044.38,0.504498
17616,New Customers,82,1,163.2,0.5043399
12400,New Customers,45,1,205.25,0.5034174
16980,New Customers,59,1,394.37,0.5033072
18101,New Customers,5,3,405.51,0.5032883
13033,New Customers,61,1,30.0,0.5030587
14544,New Customers,101,1,957.98,0.5029153
17458,New Customers,12,1,213.08,0.5027986
14809,At Risk,252,2,686.76,0.5024278
16776,New Customers,46,1,231.57,0.50203997
14843,New Customers,67,1,211.8,0.5019459
13747,New Customers,4,2,249.4,0.50189906
17967,New Customers,2,2,357.29,0.50142884
13274,New Customers,40,1,360.85,0.5013233
13674,New Customers,63,1,240.68,0.5013219
17717,New Customers,52,1,376.92,0.5010793
17016,At Risk,207,1,552.4,0.50099504
14716,New Customers,75,1,235.77,0.5008879
16413,New Customers,6,1,266.78000000000003,0.5008826
14011,New Customers,111,2,457.82,0.5006444
14381,New Customers,82,1,428.66,0.5005982
18264,New Customers,130,1,603.25,0.49996054
15174,New Customers,42,1,345.71,0.4999286
16447,At Risk,221,2,516.13,0.49992537
12760,New Customers,87,1,347.8,0.4995531
17341,At Risk,171,2,594.87,0.499359
17308,New Customers,24,2,4511.76,0.49868584
15155,New Customers,14,1,383.97,0.4986325
16602,New Customers,20,1,235.25,0.49838263
12751,New Customers,75,1,268.27,0.49813244
15337,New Customers,42,1,373.02,0.4979159
16844,At Risk,193,2,614.34,0.49772125
14718,New Customers,41,1,226.42,0.49769497
16476,New Customers,62,1,350.35,0.49759838
16936,New Customers,16,1,288.49,0.49742758
16345,New Customers,114,1,623.33,0.49739608
15784,New Customers,98,2,848.33,0.49737102
17433,New Customers,16,1,266.8,0.49736276
14738,At Risk,192,2,507.45,0.4972799
16885,New Customers,16,1,239.23,0.4971195
18173,At Risk,243,1,589.52,0.49702823
12475,New Customers,41,1,426.26,0.49698997
18011,New Customers,4,2,527.03,0.49688557
14183,New Customers,42,2,286.29,0.4965028
17099,At Risk,164,1,582.17,0.49637786
17270,New Customers,100,2,604.4,0.49623093
15294,New Customers,41,1,233.35,0.49596035
12807,New Customers,14,1,330.35,0.4955647
13556,New Customers,60,2,200.82,0.4954955
17607,New Customers,7,1,333.81,0.49546307
15911,At Risk,254,8,1702.34,0.49508095
17992,New Customers,20,1,254.13,0.49450886
17276,New Customers,33,1,508.39,0.49444026
17375,New Customers,63,1,260.45,0.4942096
12900,New Customers,53,1,340.33000000000004,0.49378905
16450,At Risk,215,2,1193.81,0.4935812
14082,New Customers,23,1,231.11,0.49329188
14627,New Customers,10,1,462.75,0.49293047
14695,At Risk,150,3,1620.07,0.49284196
16962,New Customers,40,1,251.04,0.49260154
16390,At Risk,168,3,467.5,0.49227083
16760,New Customers,61,1,228.0,0.49226472
12787,New Customers,44,1,398.52,0.4921956
12507,At Risk,216,1,539.25,0.49174592
14671,At Risk,180,2,1127.45,0.4913573
13370,New Customers,2,1,1509.74,0.49130774
13660,New Customers,31,1,314.59,0.49115297
17480,New Customers,75,1,390.21,0.49110168
17210,New Customers,23,1,253.37,0.49098188
17934,New Customers,37,1,344.90000000000003,0.4907552
18191,New Customers,108,1,321.6,0.49067333
12977,New Customers,132,3,478.39,0.49056157
15025,At Risk,199,1,636.08,0.49051976
13642,New Customers,63,3,159.92,0.49038345
18243,New Customers,45,1,515.78,0.49011326
18007,New Customers,23,1,220.32,0.4897662
17020,At Risk,173,2,935.62,0.48964718
16399,New Customers,20,1,233.25,0.48954493
12616,New Customers,19,1,417.8,0.4894388
12809,At Risk,196,2,1266.63,0.48883608
15109,At Risk,210,2,498.15,0.48860225
13251,New Customers,33,1,252.68,0.48834798
15102,At Risk,161,2,554.67,0.48811564
13595,At Risk,147,3,818.22,0.4879658
15406,New Customers,84,2,465.16,0.48763406
15931,New Customers,59,1,239.9,0.48731777
13607,New Customers,33,1,400.3,0.48715147
16433,New Customers,39,1,200.26,0.4870597
16773,New Customers,67,2,249.65,0.48700926
16490,New Customers,67,1,205.41000000000005,0.48688897
17923,At Risk,158,2,289.5,0.48659223
16263,New Customers,54,1,351.01,0.4864826
13703,New Customers,46,1,326.06,0.4864047
12563,New Customers,40,1,249.24,0.4862501
16555,New Customers,136,4,1629.79,0.48623884
14294,New Customers,38,1,375.34,0.48602924
13981,New Customers,47,1,331.14,0.4859146
16381,New Customers,27,2,258.7,0.4858833
14446,New Customers,17,1,201.73,0.48587734
17745,New Customers,108,2,600.34,0.4858684
16335,At Risk,182,7,2774.0,0.48577604
14068,At Risk,234,3,1262.52,0.48559618
14197,New Customers,42,1,390.05,0.4855085
12346,At Risk,160,11,372.86,0.4854459
13550,New Customers,14,1,349.51,0.48493952
17143,New Customers,48,2,924.11,0.4849133
16863,New Customers,41,1,331.47,0.48454094
15863,At Risk,248,3,289.86,0.4843325
15124,New Customers,107,2,266.63,0.48415092
16146,New Customers,79,1,212.25,0.4840974
16362,New Customers,69,1,212.17,0.4839277
16628,New Customers,39,2,130.05,0.48369414
15177,New Customers,56,1,948.93,0.48334366
14991,New Customers,61,1,314.67,0.48315156
14712,New Customers,49,1,411.0,0.4831159
14475,New Customers,40,1,225.3,0.4830627
12625,New Customers,140,2,2481.06,0.48283905
17435,New Customers,42,1,331.35,0.48277518
12788,New Customers,94,4,444.9,0.48269746
15710,New Customers,48,1,898.87,0.48267642
18221,New Customers,21,1,383.33,0.48243535
15469,New Customers,70,1,335.70000000000005,0.48200735
16100,New Customers,93,1,582.64,0.4818031
12703,At Risk,264,3,722.98,0.48152244
16234,New Customers,107,3,333.18,0.48111007
16284,New Customers,24,1,205.8,0.4806496
15778,New Customers,62,1,307.95000000000005,0.48062238
12355,At Risk,198,1,488.21,0.48044395
12427,New Customers,2,1,607.0,0.48022902
16141,New Customers,48,1,335.54,0.48016658
13035,New Customers,62,1,442.32,0.48014238
17558,New Customers,24,1,259.17,0.479817
15675,New Customers,35,1,218.35,0.47971663
13712,At Risk,241,1,537.58,0.47967708
12991,New Customers,20,1,261.06,0.47950587
16367,New Customers,14,1,557.91,0.47940317
16201,New Customers,46,1,248.65,0.47933522
15416,New Customers,110,3,588.5,0.47903106
15278,At Risk,193,4,496.16,0.4790154
16166,New Customers,59,2,435.83,0.47897658
15430,New Customers,98,2,954.75,0.47874418
14458,New Customers,11,1,237.42,0.47873428
15980,New Customers,121,4,4194.82,0.47865286
13441,New Customers,62,1,424.26,0.47861594
18083,New Customers,28,1,470.73,0.47846702
14761,New Customers,75,1,192.02,0.47834074
14526,New Customers,20,1,262.4,0.4782087
14635,New Customers,84,1,215.22,0.4779894
17181,New Customers,4,2,380.97,0.47782108
14256,New Customers,123,3,1504.93,0.4775169
13877,New Customers,101,2,332.44,0.47723067
13326,New Customers,63,1,281.76,0.47717074
15143,New Customers,63,1,304.18,0.47709593
12797,New Customers,55,1,298.05,0.47699475
12634,At Risk,167,2,490.0,0.47681934
14220,At Risk,198,2,882.5999999999999,0.4767674
14392,New Customers,63,1,266.4,0.47649464
15484,At Risk,171,2,1061.69,0.47648966
17524,New Customers,69,2,394.14,0.47628528
14024,New Customers,21,1,318.04,0.47509888
15323,At Risk,194,3,434.6,0.47478238
14975,New Customers,52,1,192.45,0.47468626
14260,New Customers,102,3,824.28,0.47447732
15962,New Customers,80,1,295.83,0.47402167
13717,New Customers,88,2,318.29,0.47399327
17121,New Customers,33,1,314.74,0.4738848
13727,At Risk,242,6,746.57,0.4738509
17531,At Risk,158,2,970.12,0.47368076
18255,New Customers,87,1,199.85,0.47325492
13129,New Customers,83,2,233.25,0.47323322
14216,New Customers,45,1,310.74,0.47318968
17007,New Customers,68,1,230.17,0.47300914
14570,New Customers,74,1,395.69,0.47265452
13927,New Customers,68,1,359.27,0.47259647
15951,New Customers,12,1,304.95,0.47251207
15504,At Risk,151,3,371.02,0.47245038
17883,At Risk,170,3,324.08,0.47239155
14310,New Customers,63,1,492.1,0.4721466
13423,New Customers,60,1,217.03,0.47206753
12892,New Customers,28,1,263.38,0.47182804
15726,New Customers,21,1,321.91,0.47123697
13177,New Customers,61,1,229.75,0.4710855
12819,New Customers,89,1,540.52,0.4704471
15149,At Risk,207,4,1033.81,0.47018743
17898,New Customers,83,2,147.12,0.4700739
15196,New Customers,63,2,316.25,0.46995434
14846,New Customers,58,1,437.4,0.4697973
16958,New Customers,66,1,809.44,0.46959457
16178,New Customers,32,1,414.7,0.4695793
13238,New Customers,61,2,305.9,0.46954346
17189,At Risk,192,3,573.23,0.46942657
12728,New Customers,14,1,233.84,0.46828085
12511,New Customers,59,1,3084.02,0.46812683
16832,New Customers,60,2,218.46,0.4680608
13872,At Risk,158,3,919.57,0.4678386
17966,At Risk,223,5,875.99,0.46770588
14986,New Customers,7,2,566.9,0.46765134
14119,New Customers,6,2,183.37,0.46738222
15540,New Customers,6,1,247.38,0.46697697
14240,New Customers,54,1,357.15000000000003,0.46695262
16838,At Risk,161,2,570.76,0.4668409
13582,New Customers,20,2,241.68,0.46678343
12859,New Customers,89,1,575.1,0.46670017
15277,New Customers,56,1,220.44,0.46654496
16317,At Risk,181,2,850.86,0.46651575
13024,New Customers,102,2,555.87,0.46621162
16194,New Customers,6,1,308.6,0.46589816
17376,New Customers,35,2,250.44,0.46550366
12825,At Risk,152,2,518.63,0.4652894
15957,New Customers,51,2,501.21,0.46507376
17823,New Customers,52,2,494.25,0.46507376
12790,New Customers,41,1,266.93,0.4650223
17722,New Customers,7,1,1096.18,0.46498457
12460,New Customers,87,1,326.65,0.46486893
18079,New Customers,122,1,590.78,0.46457863
17766,New Customers,12,2,299.61,0.46445978
16415,At Risk,214,2,509.09,0.4642394
14771,At Risk,252,2,594.62,0.46405658
17643,New Customers,4,2,541.25,0.46386474
12887,New Customers,14,1,222.4,0.46380782
16246,New Customers,90,2,827.25,0.46347833
15137,At Risk,152,2,823.4,0.4633405
14231,New Customers,82,1,309.91,0.46320605
12492,New Customers,34,1,452.0,0.46309435
15811,New Customers,19,1,1382.05,0.4629353
15598,New Customers,59,1,307.34,0.4629311
14278,New Customers,40,1,205.83,0.46292534
17688,New Customers,24,1,304.2,0.4628382
14319,New Customers,55,1,494.85,0.4627854
12505,New Customers,40,1,955.2,0.4626606
13721,New Customers,26,1,217.4,0.46252128
18058,At Risk,172,2,603.9,0.4622086
15309,At Risk,241,4,797.96,0.46212783
17408,New Customers,131,2,283.44,0.46200168
14617,New Customers,33,2,190.47,0.4617708
14263,New Customers,54,1,322.93,0.4614738
12785,At Risk,166,2,788.45,0.4614709
17113,At Risk,205,6,2322.59,0.46127263
15070,New Customers,3,3,843.25,0.46123925
14899,New Customers,26,1,1384.88,0.46121347
12666,New Customers,25,1,1248.42,0.46117797
12800,New Customers,101,3,584.25,0.46105504
16310,New Customers,45,2,460.08,0.46103266
15265,At Risk,235,2,1839.52,0.46092975
13472,New Customers,95,2,592.24,0.46084407
15970,At Risk,229,1,703.22,0.4607243
14927,New Customers,27,1,308.2,0.46055967
16690,New Customers,24,2,127.45,0.46043733
16643,New Customers,54,1,435.6,0.46005985
13639,New Customers,68,1,312.93,0.45978382
15410,At Risk,200,2,1234.88,0.4594703
17845,At Risk,186,4,598.19,0.45939893
14363,New Customers,33,2,227.47000000000003,0.45930505
14272,At Risk,194,2,482.85,0.45905975
15379,New Customers,31,1,1174.55,0.45886153
15735,New Customers,52,1,327.68,0.45831448
17981,New Customers,41,1,239.12,0.45828304
14981,New Customers,54,1,270.8,0.45814002
12580,At Risk,207,1,637.2,0.45795548
14920,At Risk,196,1,629.4,0.45795548
13064,At Risk,181,2,561.25,0.45795235
12373,At Risk,255,2,763.0500000000001,0.45775312
12946,New Customers,68,1,324.45,0.45750436
17776,New Customers,17,2,338.56,0.45734403
15097,At Risk,214,2,660.27,0.4573341
15616,New Customers,69,1,317.11,0.45716587
13010,New Customers,5,2,330.12,0.457053
12348,New Customers,69,1,222.16,0.45678023
17665,New Customers,124,1,563.1,0.4567641
17648,New Customers,16,1,418.87,0.45672074
12353,New Customers,39,1,317.76,0.4566194
15254,At Risk,177,2,787.99,0.4564904
17773,At Risk,145,2,585.27,0.45638984
14008,New Customers,63,1,509.04,0.4562979
17872,New Customers,12,1,235.87,0.45619476
14427,New Customers,125,2,900.1800000000001,0.45582533
13666,New Customers,51,2,43.25,0.45574132
18271,At Risk,241,2,680.85,0.45573974
16467,New Customers,139,7,2869.16,0.45570853
17332,At Risk,159,5,838.27,0.45563102
14212,New Customers,76,1,1119.66,0.45552373
18050,New Customers,24,1,337.66,0.45548692
17111,New Customers,56,1,227.97,0.4553537
16357,New Customers,12,1,209.49,0.45535263
18218,At Risk,227,2,479.92,0.45475915
15922,New Customers,4,1,739.0,0.4547383
16377,At Risk,248,1,632.28,0.4544868
17033,New Customers,28,1,302.65000000000003,0.45441425
13055,New Customers,61,1,1106.7,0.45430797
13123,New Customers,103,2,506.75,0.45381016
13474,New Customers,75,2,434.2,0.45353094
16704,At Risk,249,2,695.66,0.45338726
14684,New Customers,21,1,232.27,0.45337343
14742,New Customers,66,1,579.85,0.45320496
13992,New Customers,11,2,142.7,0.45289618
16296,At Risk,257,4,1313.67,0.45270962
15695,At Risk,228,2,721.0600000000001,0.4522943
16785,New Customers,40,1,533.78,0.4519805
15418,New Customers,56,2,452.32,0.4519653
16050,New Customers,14,2,162.8,0.45178026
16193,New Customers,41,1,315.98,0.45176697
15888,New Customers,32,2,260.85,0.4517157
18280,New Customers,25,1,307.55,0.451676
18112,New Customers,49,2,423.27,0.45151886
12608,New Customers,35,1,415.79,0.45143643
16343,New Customers,38,1,316.59,0.45138764
16382,New Customers,39,2,353.1,0.45133898
14506,New Customers,33,2,1008.8,0.45121711
16424,New Customers,13,1,309.5,0.45121026
12947,New Customers,4,1,608.08,0.4511678
14269,New Customers,70,1,295.73,0.4510849
13745,At Risk,177,1,477.32,0.45105684
12385,New Customers,10,1,1938.4,0.45069483
16642,New Customers,46,1,389.12,0.45048058
12403,At Risk,152,1,591.6600000000001,0.4502683
12538,New Customers,9,1,276.5,0.45022392
16419,At Risk,208,2,515.19,0.450195
13155,New Customers,44,2,398.72,0.4500274
15404,New Customers,6,1,257.06,0.44981924
16579,New Customers,56,1,295.05,0.44961435
17710,New Customers,55,1,293.5,0.44961435
13843,New Customers,12,1,319.75,0.44943592
14595,New Customers,84,2,423.85,0.4493193
16535,New Customers,16,2,407.84,0.44915238
15626,New Customers,52,1,391.72,0.44912544
15634,New Customers,14,1,311.1,0.44897828
15536,New Customers,40,1,259.09,0.44893023
14890,At Risk,250,2,691.6,0.4486354
15362,New Customers,79,2,613.08,0.44855404
14568,New Customers,66,1,919.7,0.44855043
13833,New Customers,35,1,316.56,0.44841108
15447,At Risk,158,4,337.71000000000004,0.44836405
14417,New Customers,18,1,604.2,0.4483002
14924,At Risk,241,2,620.96,0.4482263
16122,New Customers,5,2,211.2,0.4479331
13862,New Customers,20,1,346.73,0.44788048
13334,At Risk,167,2,2726.93,0.4475893
13679,New Customers,124,3,281.26,0.44758287
17423,New Customers,24,1,420.54,0.4475729
14614,New Customers,17,1,295.13,0.44754538
14877,New Customers,49,2,437.0,0.44719827
15396,At Risk,215,1,508.2000000000001,0.4471504
14933,New Customers,74,4,1770.0,0.44704905
14612,New Customers,46,1,877.7,0.44692382
16252,New Customers,13,1,295.09000000000003,0.44692257
13245,New Customers,63,1,558.72,0.44678935
17544,New Customers,21,3,960.69,0.44667417
17771,New Customers,67,2,141.6,0.44649887
12920,At Risk,202,3,323.86,0.44649106
17000,New Customers,27,2,406.3,0.44642326
13226,New Customers,24,1,204.25,0.44637796
13285,At Risk,231,2,655.47,0.44596624
17866,New Customers,115,2,805.3000000000001,0.4459113
13789,New Customers,19,1,239.46,0.44583383
14452,New Customers,26,2,401.15,0.4458309
14315,At Risk,195,2,716.69,0.4456579
16887,New Customers,31,2,465.84,0.44563508
14663,New Customers,61,2,490.6,0.44554135
15772,New Customers,49,1,280.88,0.44548097
12445,New Customers,51,1,301.58000000000004,0.44548097
13516,New Customers,49,1,295.85,0.44548097
17393,New Customers,41,2,381.15,0.44543755
15191,New Customers,94,3,588.05,0.44536045
13167,New Customers,21,1,333.82,0.445176
12434,New Customers,12,1,297.29,0.44516996
12664,At Risk,145,2,1188.16,0.44513348
16635,New Customers,38,1,473.0,0.44479945
15620,New Customers,40,1,389.18,0.44451717
13158,New Customers,19,1,307.12,0.44450444
15519,New Customers,14,2,344.61,0.44399843
17510,New Customers,51,1,206.08,0.44394833
15101,At Risk,146,4,1160.41,0.44382694
12632,At Risk,152,2,804.88,0.44375068
16149,New Customers,60,1,141.7,0.44363597
13367,New Customers,63,1,510.2,0.44335827
13275,New Customers,14,2,241.66,0.44313222
15341,New Customers,80,1,382.2,0.44312838
16524,New Customers,77,2,308.14,0.44292197
17878,New Customers,26,2,1032.88,0.4428231
17995,New Customers,13,2,419.38,0.44281343
15659,New Customers,17,2,226.04,0.44202724
12351,New Customers,6,1,300.93,0.4419521
17821,New Customers,37,1,334.62,0.44190758
18071,New Customers,103,4,716.6800000000001,0.4414853
16346,New Customers,16,1,224.51,0.4414469
17258,New Customers,27,2,417.3,0.44142073
14296,New Customers,52,2,456.4,0.44131383
17233,New Customers,79,2,369.98,0.44116342
17176,At Risk,157,2,596.1899999999999,0.44105256
13309,New Customers,23,1,249.58,0.4409274
15650,At Risk,152,2,553.88,0.44092643
12871,New Customers,70,1,363.38,0.44091758
14616,New Customers,16,2,121.7,0.44082543
14775,New Customers,3,1,813.12,0.44032866
16117,New Customers,33,2,422.19,0.440269
12761,New Customers,88,2,782.95,0.43975177
14430,New Customers,142,3,1220.9,0.43967766
17161,New Customers,75,1,856.01,0.43948206
16529,New Customers,108,3,1556.75,0.43883857
16824,New Customers,24,1,225.6,0.43881065
15138,New Customers,25,1,502.52,0.43875748
18002,New Customers,6,4,249.92,0.43861985
17334,New Customers,37,1,328.13,0.43831387
13814,At Risk,158,1,678.2,0.43789127
14237,New Customers,4,2,632.14,0.43769866
17495,New Customers,21,1,309.16,0.43763852
12810,At Risk,165,2,534.99,0.43752763
16829,New Customers,19,1,316.1,0.43742245
16148,New Customers,68,1,310.3,0.43708414
12803,New Customers,24,1,1092.81,0.43704665
16545,New Customers,6,1,350.52,0.43695506
15462,New Customers,76,1,502.45,0.43686813
14538,At Risk,161,3,982.59,0.43685496
12370,At Risk,255,3,774.62,0.43681434
15183,At Risk,178,3,639.93,0.43681094
14265,New Customers,95,2,843.1700000000001,0.436694
14181,New Customers,42,2,310.55,0.43666995
15243,New Customers,66,1,610.6,0.43652803
17448,Champions,128,46,14556.97,0.43628806
17499,At Risk,193,1,718.51,0.4361772
13020,At Risk,193,2,618.96,0.43606624
17109,New Customers,37,2,410.42,0.4358745
16993,New Customers,94,2,1950.95,0.4355006
15501,New Customers,35,2,402.5,0.4352425
13778,New Customers,122,3,945.79,0.43522918
13165,New Customers,44,1,429.68,0.43478495
16815,New Customers,84,2,410.97,0.43473274
18163,At Risk,215,1,728.84,0.43458092
17680,New Customers,14,2,313.05,0.4344202
13966,New Customers,66,1,390.86,0.43431738
15003,New Customers,104,6,1060.7,0.43419486
15715,At Risk,187,5,658.02,0.43411985
12542,New Customers,115,2,481.88,0.43401647
17397,New Customers,47,1,536.77,0.43378648
16088,At Risk,207,2,1437.43,0.43359903
16898,New Customers,46,2,391.48,0.43358245
16348,New Customers,61,1,328.77,0.43345636
13194,New Customers,52,1,412.08,0.43338093
14213,New Customers,35,1,1192.2,0.4331502
16175,New Customers,102,3,798.85,0.4331287
12903,New Customers,59,1,833.5300000000001,0.43294266
16214,New Customers,66,1,975.5,0.4328755
15748,New Customers,80,2,465.45,0.4320231
15128,New Customers,61,1,312.68,0.43193617
14834,New Customers,38,1,485.86,0.43176934
15363,New Customers,3,2,1004.11,0.4316176
12914,New Customers,31,1,223.98,0.4311949
12485,At Risk,160,1,708.1,0.43097305
14447,New Customers,31,1,548.5,0.43081257
13252,New Customers,25,2,399.3,0.4304879
15076,New Customers,123,2,566.89,0.43032274
17694,New Customers,142,2,1412.85,0.4298224
17691,New Customers,30,2,347.15,0.429809
14342,New Customers,63,2,249.88,0.42948526
13124,New Customers,16,1,916.12,0.42935604
13540,New Customers,98,3,632.39,0.42884412
15190,New Customers,65,1,834.4399999999999,0.4287721
17104,New Customers,54,1,474.03,0.42867222
15948,New Customers,55,1,553.85,0.4286585
16089,New Customers,17,2,271.44,0.42860717
14686,New Customers,45,5,885.83,0.42828646
13804,New Customers,66,2,572.73,0.42803904
18284,New Customers,62,1,461.68,0.4272296
17355,New Customers,17,1,285.11,0.42690197
15857,New Customers,61,1,273.48,0.42678216
12767,New Customers,7,1,949.82,0.42672795
17299,New Customers,70,2,346.97,0.42637458
16639,New Customers,40,1,490.47,0.42623407
14148,New Customers,45,1,309.09000000000003,0.42621532
13689,New Customers,75,1,349.5,0.4256076
17062,New Customers,28,2,375.42,0.42557022
14405,New Customers,17,1,195.0,0.4255111
13545,New Customers,21,2,374.64,0.4255078
14729,New Customers,4,3,907.38,0.42548737
15704,New Customers,133,2,1524.34,0.4254045
18214,At Risk,161,4,1780.34,0.42468804
17539,At Risk,248,4,1226.57,0.42465845
15799,New Customers,49,1,540.15,0.42456913
15458,New Customers,33,1,208.8,0.4244077
14429,New Customers,35,1,516.28,0.4242292
18190,At Risk,235,3,461.16,0.42420053
17962,At Risk,180,3,584.59,0.42415994
16932,New Customers,54,2,278.77,0.42405003
13023,At Risk,160,1,759.13,0.42390844
12549,At Risk,206,6,1575.68,0.42388415
15798,New Customers,124,3,1535.37,0.42385906
12932,At Risk,170,8,1698.56,0.4238446
16451,At Risk,192,2,746.1800000000001,0.42382368
14254,New Customers,63,1,601.03,0.42379618
14998,New Customers,59,2,340.86,0.42348787
14932,New Customers,17,1,302.6,0.42338878
14838,New Customers,54,2,773.6700000000001,0.42336702
15322,New Customers,107,1,711.18,0.42309168
14848,New Customers,35,1,310.56,0.4230735
16522,New Customers,66,2,433.36,0.42302966
14494,New Customers,32,2,261.9,0.42296043
16846,At Risk,208,2,628.09,0.4229264
15346,New Customers,56,2,343.7,0.42285067
13073,New Customers,42,2,418.08,0.4228277
14122,New Customers,37,3,362.42,0.4227614
12425,New Customers,79,1,964.21,0.42265186
13057,At Risk,161,3,722.09,0.42244795
13627,New Customers,119,2,607.43,0.4223049
17603,At Risk,248,3,1398.76,0.42223632
12665,New Customers,48,2,250.6,0.42219594
15566,New Customers,23,2,227.87,0.422113
17787,New Customers,2,1,1472.56,0.42202216
13374,New Customers,46,2,422.8,0.4217165
16606,New Customers,35,2,357.66,0.42150277
18018,New Customers,30,2,175.85,0.4213456
17418,New Customers,18,1,206.6,0.42123222
12543,New Customers,79,1,980.25,0.4207467
14958,At Risk,226,3,458.26,0.42043987
13832,New Customers,53,1,561.49,0.42031002
13046,New Customers,87,1,319.94,0.42023396
13864,New Customers,17,1,662.4000000000001,0.42012125
14875,New Customers,72,1,1397.08,0.4200334
13781,At Risk,223,2,650.99,0.41997048
13800,New Customers,61,2,1121.24,0.4199688
13262,New Customers,20,2,373.16,0.41992727
14810,New Customers,49,2,268.7,0.41976005
13500,New Customers,32,1,299.53,0.41975287
13762,At Risk,224,4,2165.76,0.419671
17335,New Customers,15,2,508.0,0.41954738
13067,New Customers,40,2,393.05,0.4193006
16385,New Customers,20,2,326.49,0.4192062
17743,New Customers,79,1,229.2,0.41901264
13407,At Risk,209,3,2244.7,0.4188912
17159,New Customers,108,2,560.71,0.41887295
13861,New Customers,60,2,273.26,0.41840264
14777,New Customers,34,1,307.56,0.41831347
17496,At Risk,194,3,1141.84,0.41812235
16648,New Customers,86,2,382.14,0.41789448
16278,New Customers,111,2,551.46,0.4177118
17703,New Customers,49,1,296.1,0.417594
13523,New Customers,33,1,569.69,0.41736037
14669,At Risk,265,4,1973.94,0.41698122
16290,New Customers,95,4,2069.3,0.4168158
13669,New Customers,38,1,195.0,0.41674846
15956,At Risk,182,2,617.6,0.41666117
