Customer ID,recency,frequency,monetary,avg_order_value,is_high_value,churned,rolling_7d,rolling_30d,total_days,unique_months,unique_products,avg_basket_size,purchase_rate,days_as_customer,cluster,segment
15797,212,2,613.6800000000001,306.84000000000003,0,0,306.84000000000003,306.84000000000003,100,2,4,102.0,0.0198019801980198,312,4,At Risk
15798,124,3,1535.37,511.79,0,1,511.79,511.79,188,3,73,11.024096385542167,0.0158730158730158,312,3,New Customers
15799,49,1,540.15,540.15,0,0,540.15,540.15,0,1,54,6.789473684210527,1.0,49,3,New Customers
15800,84,5,543.5,108.7,0,0,271.75,271.75,165,2,97,2.024,0.0301204819277108,249,3,New Customers
15803,76,3,1513.84,504.6133333333333,0,0,504.6133333333333,504.6133333333333,230,2,42,17.209302325581394,0.0129870129870129,307,3,New Customers
15805,16,13,4660.75,358.5192307692308,1,0,500.93285714285713,517.8611111111111,343,8,176,12.339130434782607,0.0377906976744186,360,1,Loyal
15807,39,2,913.62,456.81,0,0,456.81,456.81,257,2,40,27.55,0.0077519379844961,297,3,New Customers
15808,12,17,13653.51,803.1476470588235,1,0,767.3242857142858,803.1476470588235,356,11,282,9.438566552901024,0.0476190476190476,369,1,Loyal
15809,90,2,758.6700000000001,379.335,0,0,379.335,379.335,75,2,22,17.347826086956523,0.0263157894736842,166,3,New Customers
15810,17,4,1607.06,401.765,0,0,401.765,401.765,286,4,48,10.285714285714286,0.0139372822299651,304,3,New Customers
15811,19,1,1382.05,1382.05,0,0,1382.05,1382.05,0,1,118,4.695652173913044,1.0,19,3,New Customers
15812,66,7,3400.33,485.76142857142855,1,0,485.76142857142855,485.76142857142855,288,7,57,30.09523809523809,0.0242214532871972,355,3,New Customers
15814,24,2,689.11,344.555,0,0,344.555,344.555,210,2,23,17.576923076923077,0.0094786729857819,234,3,New Customers
15816,173,2,144.15,72.075,0,1,144.15,144.15,0,1,11,4.909090909090909,2.0,173,4,At Risk
15817,51,3,2766.4,922.1333333333332,1,1,922.1333333333332,922.1333333333332,122,3,133,10.5,0.024390243902439,174,3,New Customers
15818,219,1,340.5,340.5,0,1,340.5,340.5,0,1,11,25.818181818181817,1.0,219,4,At Risk
15819,62,6,2029.34,338.22333333333336,1,0,507.335,507.335,200,4,110,11.467153284671532,0.0298507462686567,262,3,New Customers
15822,124,4,954.59,238.6475,0,0,238.64750000000004,238.64750000000004,240,4,25,17.96875,0.0165975103734439,364,3,New Customers
15823,3,3,3897.17,1299.0566666666666,1,1,1299.0566666666668,1299.0566666666668,358,1,155,11.378205128205128,0.0083565459610027,362,3,New Customers
15824,84,2,890.94,445.47,0,1,445.47,445.47,78,2,24,18.384615384615383,0.0253164556962025,163,3,New Customers
15826,199,1,943.97,943.97,0,0,943.97,943.97,0,1,51,16.88235294117647,1.0,199,4,At Risk
15827,3,16,2148.91,134.306875,1,0,182.8942857142857,179.07583333333332,328,9,73,8.084615384615384,0.0486322188449848,331,1,Loyal
15828,6,1,1108.82,1108.82,0,1,1108.82,1108.82,0,1,74,4.95945945945946,1.0,6,3,New Customers
15833,368,1,80.4,80.4,0,1,80.4,80.4,0,1,5,4.8,1.0,368,4,At Risk
15834,7,3,1539.24,513.08,0,0,769.62,769.62,47,2,105,8.133333333333333,0.0625,55,3,New Customers
15837,117,1,385.03,385.03,0,0,385.03,385.03,0,1,28,7.714285714285714,1.0,117,3,New Customers
15838,11,15,39562.42,2637.4946666666665,1,0,4401.848571428571,2825.887142857143,344,8,11,1172.974358974359,0.0434782608695652,356,1,Loyal
15841,17,5,1518.35,303.67,0,0,303.67,303.67,343,4,41,32.2,0.0145348837209302,361,3,New Customers
15842,24,2,548.8000000000001,274.40000000000003,0,1,274.4,274.4,134,2,24,11.84,0.0148148148148148,159,3,New Customers
15845,167,3,714.51,238.17,0,0,238.17,238.17,145,3,36,5.611111111111111,0.0205479452054794,313,4,At Risk
15846,16,1,107.01,107.01,0,1,107.01,107.01,0,1,27,2.7241379310344827,1.0,16,3,New Customers
15847,59,3,433.3,144.43333333333334,0,0,144.43333333333334,144.43333333333334,213,3,22,7.461538461538462,0.014018691588785,273,3,New Customers
15848,252,1,139.94,139.94,0,1,139.94,139.94,0,1,34,1.3142857142857145,1.0,252,4,At Risk
15850,7,4,819.87,204.9675,0,0,204.9675,204.9675,349,3,197,4.544303797468355,0.0114285714285714,357,3,New Customers
15851,157,1,109.73,109.73,0,1,109.73,109.73,0,1,8,8.375,1.0,157,4,At Risk
15852,158,1,96.55,96.55,0,0,96.55,96.55,0,1,11,1.0909090909090908,1.0,158,4,At Risk
15854,7,9,2609.16,289.90666666666664,1,0,267.7371428571429,289.9066666666667,352,7,83,6.483050847457627,0.0254957507082152,360,3,New Customers
15855,107,1,340.48,340.48,0,0,340.48,340.48,0,1,15,16.133333333333333,1.0,107,3,New Customers
15856,5,25,16261.45,650.4580000000001,1,0,720.5728571428572,707.0195652173913,362,12,179,18.008230452674898,0.0688705234159779,367,1,Loyal
15857,61,1,273.48,273.48,0,0,273.48,273.48,0,1,10,27.6,1.0,61,3,New Customers
15858,59,8,2137.59,267.19875,1,0,269.87142857142857,267.19875,301,6,180,6.262096774193548,0.0264900662251655,360,3,New Customers
15859,63,1,438.46,438.46,0,1,438.46,438.46,0,1,22,7.909090909090909,1.0,63,3,New Customers
15860,7,9,1425.34,158.3711111111111,0,0,161.39142857142858,158.37111111111113,356,5,161,3.933649289099526,0.0252100840336134,364,3,New Customers
15861,87,4,1236.43,309.1075,0,0,309.1075,309.1075,224,4,191,5.222222222222222,0.0177777777777777,311,3,New Customers
15862,4,10,2449.64,244.964,1,0,349.9485714285715,349.9485714285715,348,5,351,2.4477911646586343,0.0286532951289398,353,1,Loyal
15863,248,3,289.86,96.62,0,0,96.62,96.62,105,3,56,2.377049180327869,0.0283018867924528,353,4,At Risk
15864,12,1,244.44,244.44,0,0,244.44,244.44,0,1,3,98.0,1.0,12,3,New Customers
15865,44,2,1353.79,676.895,0,0,676.895,676.895,290,2,86,8.954022988505747,0.0068728522336769,334,3,New Customers
15867,5,16,5138.41,321.150625,1,0,363.75,342.56066666666663,351,10,349,5.339191564147628,0.0454545454545454,356,1,Loyal
15868,214,1,94.53,94.53,0,1,94.53,94.53,0,1,4,14.25,1.0,214,4,At Risk
15869,257,1,174.02,174.02,0,0,174.02,174.02,0,1,18,4.95,1.0,257,4,At Risk
15870,27,3,508.52,169.5066666666667,0,0,254.26,254.26,49,2,61,2.436619718309859,0.06,77,3,New Customers
15871,68,1,33.099999999999994,33.099999999999994,0,1,33.099999999999994,33.099999999999994,0,1,5,1.0,1.0,68,3,New Customers
15872,9,2,434.75,217.375,0,0,217.375,217.375,171,2,70,3.3793103448275863,0.0116279069767441,181,3,New Customers
15873,130,4,313.92,78.47999999999999,0,1,156.96,156.96,1,1,3,192.0,2.0,131,3,New Customers
15874,18,14,6878.88,491.34857142857146,1,0,791.2471428571428,687.888,313,8,168,11.567567567567568,0.0445859872611464,332,1,Loyal
15875,277,1,111.72,111.72,0,1,111.72,111.72,0,1,18,3.04,1.0,277,4,At Risk
15876,40,2,1449.14,724.57,0,1,724.5699999999999,724.5699999999999,39,2,11,80.54545454545455,0.05,79,3,New Customers
15878,192,2,330.77,165.385,0,1,165.385,165.385,171,2,47,4.764705882352941,0.0116279069767441,364,4,At Risk
15879,35,4,1157.3,289.325,0,1,289.32500000000005,289.32500000000005,317,4,171,3.5136612021857925,0.0125786163522012,353,3,New Customers
15882,18,4,608.3000000000001,152.07500000000002,0,0,152.075,152.075,341,4,33,10.38888888888889,0.0116959064327485,360,3,New Customers
15884,63,2,249.7,124.85,0,1,124.85,124.85,303,2,14,10.533333333333331,0.006578947368421,367,3,New Customers
15885,14,12,1572.47,131.03916666666666,0,0,115.2942857142857,131.03916666666666,303,9,68,5.268041237113402,0.0394736842105263,318,1,Loyal
15886,47,3,871.78,290.5933333333333,0,0,435.89,435.89,181,2,47,10.4,0.0164835164835164,229,3,New Customers
15887,38,3,1027.15,342.3833333333334,0,1,342.3833333333334,342.3833333333334,148,3,27,16.35135135135135,0.0201342281879194,186,3,New Customers
15888,32,2,260.85,130.425,0,0,130.425,130.425,125,2,24,2.333333333333333,0.0158730158730158,157,3,New Customers
15889,11,6,1061.49,176.915,0,0,176.915,176.915,349,4,190,2.6041666666666665,0.0171428571428571,360,3,New Customers
15890,25,5,535.65,107.13,0,1,178.54999999999998,178.54999999999998,210,2,10,11.9,0.0236966824644549,236,3,New Customers
15892,300,1,128.2,128.2,0,1,128.2,128.2,0,1,38,1.2105263157894737,1.0,300,4,At Risk
15893,112,1,305.28000000000003,305.28000000000003,0,1,305.28000000000003,305.28000000000003,0,1,1,288.0,1.0,112,3,New Customers
15898,49,20,3685.74,184.287,1,0,176.46571428571428,193.98631578947368,309,11,239,2.9579524680073126,0.064516129032258,359,1,Loyal
15900,44,3,549.29,183.09666666666664,0,0,183.09666666666664,183.09666666666664,148,2,68,5.569620253164557,0.0201342281879194,193,3,New Customers
15901,82,4,339.34,84.835,0,0,113.11333333333332,113.11333333333332,92,2,49,5.781818181818182,0.043010752688172,174,3,New Customers
15902,11,1,145.01,145.01,0,1,145.01,145.01,0,1,18,6.888888888888889,1.0,11,3,New Customers
15903,9,5,3813.08,762.616,1,0,762.616,762.616,316,4,20,36.095238095238095,0.0157728706624605,325,3,New Customers
15905,174,1,114.69,114.69,0,1,114.69,114.69,0,1,22,3.727272727272727,1.0,174,4,At Risk
15906,5,3,987.95,329.31666666666666,0,0,329.31666666666666,329.31666666666666,76,3,41,3.9056603773584895,0.0389610389610389,81,3,New Customers
15908,121,2,764.57,382.285,0,1,382.285,382.285,21,2,37,4.243902439024391,0.0909090909090909,143,3,New Customers
15910,31,7,1449.62,207.0885714285714,0,0,207.0885714285714,207.0885714285714,287,7,244,3.2022160664819945,0.0243055555555555,318,3,New Customers
15911,254,8,1702.34,212.7925,0,1,243.19142857142856,243.19142857142856,106,4,162,3.1312741312741315,0.0747663551401869,361,4,At Risk
15912,67,7,810.08,115.72571428571428,0,0,202.52,202.52,293,4,66,7.552631578947368,0.0238095238095238,360,3,New Customers
15913,165,1,6.300000000000001,6.300000000000001,0,1,6.300000000000001,6.300000000000001,0,1,1,3.0,1.0,165,4,At Risk
15914,9,2,205.99,102.995,0,1,205.99,205.99,0,1,13,11.461538461538462,2.0,9,3,New Customers
15915,32,1,429.21,429.21,0,1,429.21,429.21,0,1,105,3.089041095890411,1.0,32,3,New Customers
15916,24,5,1666.63,333.326,0,0,333.326,333.326,335,5,133,5.540880503144654,0.0148809523809523,360,3,New Customers
15917,237,4,437.53,109.3825,0,0,145.84333333333333,145.84333333333333,131,2,115,1.5454545454545454,0.0303030303030303,368,4,At Risk
15918,262,1,248.65,248.65,0,0,248.65,248.65,0,1,21,4.142857142857143,1.0,262,4,At Risk
15920,55,5,404.14,80.828,0,0,101.035,101.035,301,4,42,2.9375,0.0165562913907284,356,3,New Customers
15921,27,3,466.08,155.36,0,0,155.36,155.36,243,3,52,3.034482758620689,0.0122950819672131,271,3,New Customers
15922,4,1,739.0,739.0,0,1,739.0,739.0,0,1,11,12.545454545454543,1.0,4,3,New Customers
15923,3,1,254.16,254.16,0,1,254.16,254.16,0,1,21,5.809523809523809,1.0,3,3,New Customers
15924,362,1,102.82,102.82,0,1,102.82,102.82,0,1,14,6.866666666666666,1.0,362,4,At Risk
15926,173,1,134.44,134.44,0,1,134.44,134.44,0,1,7,22.142857142857142,1.0,173,4,At Risk
15927,278,1,123.39,123.39,0,1,123.39,123.39,0,1,13,4.0588235294117645,1.0,278,4,At Risk
15928,287,1,293.53,293.53,0,1,293.53,293.53,0,1,11,14.909090909090908,1.0,287,4,At Risk
15929,275,1,594.0,594.0,0,1,594.0,594.0,0,1,1,120.0,1.0,275,4,At Risk
15931,59,1,239.9,239.9,0,1,239.9,239.9,0,1,14,8.428571428571429,1.0,59,3,New Customers
15934,49,2,2190.66,1095.33,1,1,1095.33,1095.33,11,1,29,74.6896551724138,0.1666666666666666,60,3,New Customers
15936,10,2,282.79,141.395,0,1,141.395,141.395,88,2,16,11.105263157894736,0.0224719101123595,98,3,New Customers
15938,87,4,330.23,82.5575,0,0,82.5575,82.5575,100,4,19,9.952380952380953,0.0396039603960396,188,3,New Customers
15939,5,1,2945.38,2945.38,1,0,2945.38,2945.38,0,1,41,18.023529411764702,1.0,5,3,New Customers
15941,268,1,405.0,405.0,0,1,405.0,405.0,0,1,6,10.0,1.0,268,4,At Risk
15943,280,2,271.29,135.64499999999998,0,1,135.645,135.645,28,2,12,15.25,0.0689655172413793,308,4,At Risk
15944,25,3,1839.14,613.0466666666667,1,0,613.0466666666666,613.0466666666666,332,3,25,25.28125,0.009009009009009,357,3,New Customers
15945,72,3,465.27,155.09,0,0,155.09,155.09,296,3,24,11.26923076923077,0.0101010101010101,369,3,New Customers
15946,133,3,2304.18,768.06,1,1,1152.09,1152.09,131,2,25,62.07692307692308,0.0227272727272727,264,3,New Customers
15948,55,1,553.85,553.85,0,0,553.85,553.85,0,1,35,8.142857142857142,1.0,55,3,New Customers
15950,6,6,5415.2,902.5333333333332,1,0,902.5333333333334,902.5333333333334,307,5,182,8.93939393939394,0.0194805194805194,313,3,New Customers
15951,12,1,304.95,304.95,0,0,304.95,304.95,0,1,18,5.944444444444445,1.0,12,3,New Customers
15953,17,10,1800.33,180.033,1,0,164.69285714285712,180.033,349,7,51,11.930555555555555,0.0285714285714285,367,1,Loyal
15954,220,1,190.75,190.75,0,1,190.75,190.75,0,1,20,5.95,1.0,220,4,At Risk
15955,3,9,4814.4800000000005,534.9422222222223,1,0,584.1857142857143,534.9422222222223,281,7,115,11.678391959798995,0.0319148936170212,285,1,Loyal
15956,182,2,617.6,308.8,0,1,308.79999999999995,308.79999999999995,175,2,18,15.444444444444445,0.0113636363636363,357,4,At Risk
15957,51,2,501.21,250.605,0,0,501.21,501.21,0,1,88,2.26605504587156,2.0,51,3,New Customers
15958,34,3,388.64,129.54666666666665,0,0,129.54666666666665,129.54666666666665,147,3,45,1.955223880597015,0.0202702702702702,181,3,New Customers
15959,313,3,579.49,193.16333333333333,0,1,579.49,579.49,0,1,58,3.615384615384616,3.0,313,4,At Risk
15960,5,4,410.95,102.7375,0,1,102.7375,102.7375,61,2,24,9.923076923076923,0.064516129032258,66,3,New Customers
15961,10,1,451.29,451.29,0,1,451.29,451.29,0,1,42,3.6666666666666665,1.0,10,3,New Customers
15962,80,1,295.83,295.83,0,1,295.83,295.83,0,1,43,4.051724137931035,1.0,80,3,New Customers
15964,294,1,272.96000000000004,272.96000000000004,0,1,272.96000000000004,272.96000000000004,0,1,20,4.476190476190476,1.0,294,4,At Risk
15965,12,9,2011.26,223.47333333333333,1,0,263.10857142857145,251.40750000000003,355,7,138,3.9391304347826086,0.0252808988764044,367,3,New Customers
15966,81,1,426.53,426.53,0,1,426.53,426.53,0,1,27,10.185185185185183,1.0,81,3,New Customers
15967,10,10,2622.77,262.277,1,0,335.8614285714286,291.4188888888889,359,8,270,2.398550724637681,0.0277777777777777,369,1,Loyal
15968,19,1,418.05,418.05,0,1,418.05,418.05,0,1,70,2.976470588235294,1.0,19,3,New Customers
15969,56,2,460.95,230.475,0,0,230.475,230.475,96,2,15,6.6,0.0206185567010309,153,3,New Customers
15970,229,1,703.22,703.22,0,0,703.22,703.22,0,1,13,29.384615384615383,1.0,229,4,At Risk
15971,16,6,1702.98,283.83,0,0,283.83,283.83,346,3,3,76.28571428571429,0.0172910662824207,363,3,New Customers
15972,87,5,1810.27,362.054,1,1,452.5675,452.5675,143,4,104,3.310344827586207,0.0347222222222222,231,3,New Customers
15973,60,2,372.8,186.4,0,0,186.4,186.4,0,1,7,12.714285714285714,2.0,60,3,New Customers
15976,41,4,1315.7,328.925,0,0,328.925,328.925,140,4,203,2.67,0.0283687943262411,182,3,New Customers
15978,63,2,2180.64,1090.32,1,0,1090.32,1090.32,211,2,72,19.45,0.0094339622641509,275,3,New Customers
15979,233,1,329.22,329.22,0,1,329.22,329.22,0,1,22,20.454545454545453,1.0,233,4,At Risk
15980,121,4,4194.82,1048.705,1,0,2097.41,2097.41,65,2,65,44.62162162162162,0.0606060606060606,187,3,New Customers
15981,33,13,5954.29,458.02230769230766,1,0,430.35,458.02230769230766,218,8,106,15.50261780104712,0.0593607305936073,252,1,Loyal
15982,236,1,324.51,324.51,0,1,324.51,324.51,0,1,45,2.911111111111111,1.0,236,4,At Risk
15983,4,5,2542.03,508.406,1,0,508.406,508.406,359,2,105,7.848341232227488,0.0138888888888888,364,3,New Customers
15984,11,20,5798.95,289.9475,1,0,385.4771428571429,386.5966666666666,357,11,289,8.866525423728813,0.0558659217877094,369,1,Loyal
15985,67,5,1572.86,314.572,0,0,393.215,393.215,124,4,34,24.83582089552239,0.04,192,3,New Customers
15986,13,1,186.3,186.3,0,0,186.3,186.3,0,1,11,9.090909090909092,1.0,13,3,New Customers
15987,10,1,117.37,117.37,0,0,117.37,117.37,0,1,38,1.553191489361702,1.0,10,3,New Customers
15988,182,2,612.0600000000001,306.03000000000003,0,0,306.03,306.03,105,2,93,2.9901960784313726,0.0188679245283018,287,4,At Risk
15989,6,2,372.51,186.255,0,1,186.255,186.255,361,2,81,1.943181818181818,0.005524861878453,368,3,New Customers
15990,125,5,1217.94,243.588,0,0,243.588,243.588,155,4,86,5.0546875,0.032051282051282,280,3,New Customers
15991,165,1,150.55,150.55,0,1,150.55,150.55,0,1,6,6.833333333333333,1.0,165,4,At Risk
15992,27,2,854.61,427.305,0,0,427.305,427.305,57,2,51,9.745098039215684,0.0344827586206896,84,3,New Customers
15994,42,2,775.11,387.555,0,0,387.555,387.555,224,2,69,3.6962025316455698,0.0088888888888888,266,3,New Customers
15995,45,1,696.19,696.19,0,1,696.19,696.19,0,1,108,3.18018018018018,1.0,45,3,New Customers
15996,28,1,362.97,362.97,0,0,362.97,362.97,0,1,45,5.36,1.0,28,3,New Customers
15998,24,11,5218.37,474.3972727272727,1,0,497.4257142857143,521.837,345,9,502,3.5817204301075267,0.0317919075144508,369,1,Loyal
15999,366,1,20.4,20.4,0,1,20.4,20.4,0,1,1,24.0,1.0,366,4,At Risk
16001,12,1,583.39,583.39,0,1,583.39,583.39,0,1,29,11.620689655172416,1.0,12,3,New Customers
16002,256,1,169.21,169.21,0,1,169.21,169.21,0,1,42,1.6666666666666667,1.0,256,4,At Risk
16003,12,5,2878.46,575.692,1,0,719.615,719.615,354,4,89,10.25,0.0140845070422535,367,3,New Customers
16004,105,5,2146.39,429.278,1,1,536.5975,536.5975,208,4,63,11.955555555555556,0.0239234449760765,314,3,New Customers
16005,6,6,1820.83,303.47166666666664,1,0,303.47166666666664,303.47166666666664,74,3,170,3.4121621621621623,0.08,81,3,New Customers
16006,18,1,245.77,245.77,0,0,245.77,245.77,0,1,67,1.7162162162162162,1.0,18,3,New Customers
16007,14,3,1373.2,457.73333333333335,0,0,457.7333333333333,457.7333333333333,159,3,206,4.448398576512456,0.01875,174,3,New Customers
16008,13,12,4905.35,408.7791666666667,1,0,558.3971428571429,408.7791666666667,248,7,58,13.34841628959276,0.0481927710843373,261,1,Loyal
16010,7,8,1316.56,164.57,0,0,188.08,188.08,35,2,69,3.384976525821596,0.2222222222222222,42,3,New Customers
16011,13,13,2279.8,175.3692307692308,1,0,189.83142857142855,175.3692307692308,356,9,135,5.900452488687783,0.0364145658263305,369,1,Loyal
16012,32,2,1574.5,787.25,0,0,787.25,787.25,128,2,138,6.578231292517007,0.0155038759689922,160,3,New Customers
16013,2,39,21377.84,548.1497435897436,1,0,1369.3885714285716,971.72,360,10,30,128.28571428571428,0.1080332409972299,362,1,Loyal
16014,39,2,467.89,233.945,0,0,233.945,233.945,269,2,127,1.4589041095890412,0.0074074074074074,308,3,New Customers
16016,11,3,642.91,214.3033333333333,0,0,214.30333333333337,214.30333333333337,21,1,44,3.756410256410256,0.1363636363636363,33,3,New Customers
16017,48,4,1341.95,335.4875,0,0,335.4875,335.4875,286,3,81,5.434343434343434,0.0139372822299651,334,3,New Customers
16018,27,2,289.23,144.615,0,0,144.615,144.615,336,2,26,11.178571428571429,0.0059347181008902,363,3,New Customers
16019,12,18,13679.61,759.9783333333334,1,0,1258.4185714285716,977.115,343,8,156,21.4,0.0523255813953488,356,1,Loyal
16021,26,2,532.25,266.125,0,1,266.125,266.125,149,2,117,2.0482758620689654,0.0133333333333333,175,3,New Customers
16024,42,2,232.96,116.48,0,0,232.96,232.96,0,1,21,4.863636363636363,2.0,42,3,New Customers
16027,88,9,1113.74,123.74888888888889,0,0,136.3057142857143,123.74888888888889,242,6,11,50.10526315789474,0.037037037037037,331,3,New Customers
16028,226,1,82.2,82.2,0,1,82.2,82.2,0,1,5,3.6,1.0,226,4,At Risk
16029,3,47,45455.82,967.1451063829788,1,0,1778.4857142857145,1327.066,359,12,26,119.04575163398692,0.1305555555555555,362,0,Champions
16032,87,6,1970.45,328.40833333333336,1,1,328.40833333333336,328.40833333333336,67,3,130,6.981132075471698,0.088235294117647,154,3,New Customers
16033,7,7,1864.09,266.2985714285714,1,0,266.29857142857145,266.29857142857145,108,3,164,2.916317991631799,0.0642201834862385,116,3,New Customers
16034,25,3,491.02,163.67333333333332,0,0,163.67333333333332,163.67333333333332,14,2,28,10.142857142857142,0.2,40,3,New Customers
16035,191,1,217.73,217.73,0,1,217.73,217.73,0,1,21,1.5714285714285714,1.0,191,4,At Risk
16036,55,2,1797.92,898.96,1,0,898.96,898.96,196,2,79,7.682352941176471,0.0101522842639593,251,3,New Customers
16037,175,2,654.32,327.16,0,0,327.16,327.16,103,2,32,10.5625,0.0192307692307692,279,4,At Risk
16039,54,2,456.4,228.2,0,1,228.2,228.2,204,2,27,12.78125,0.0097560975609756,259,3,New Customers
16040,61,4,1103.35,275.83750000000003,0,0,275.8375,275.8375,179,4,50,8.35,0.0222222222222222,241,3,New Customers
16042,10,3,1067.85,355.95,0,0,533.925,533.925,74,2,50,11.64406779661017,0.04,84,3,New Customers
16043,10,4,1082.6,270.65,0,0,270.65000000000003,270.65000000000003,102,3,29,14.941176470588236,0.0388349514563106,112,3,New Customers
16044,66,1,340.84000000000003,340.84000000000003,0,1,340.84000000000003,340.84000000000003,0,1,19,8.947368421052632,1.0,66,3,New Customers
16045,47,4,2094.23,523.5575,1,0,698.0766666666667,698.0766666666667,81,2,59,18.630769230769232,0.048780487804878,129,3,New Customers
16046,193,1,235.78,235.78,0,1,235.78,235.78,0,1,22,11.272727272727272,1.0,193,4,At Risk
16047,313,1,107.14,107.14,0,1,107.14,107.14,0,1,1,1.0,1.0,313,4,At Risk
16048,4,4,1075.23,268.8075,0,1,358.41,358.41,176,3,30,12.931818181818182,0.0225988700564971,180,3,New Customers
16049,6,3,787.89,262.63,0,0,262.63,262.63,141,2,175,1.968253968253968,0.0211267605633802,147,3,New Customers
16050,14,2,162.8,81.4,0,0,81.4,81.4,17,1,9,10.0,0.1111111111111111,32,3,New Customers
16051,313,1,188.44,188.44,0,1,188.44,188.44,0,1,12,6.666666666666667,1.0,313,4,At Risk
16053,44,4,2122.89,530.7225,1,0,707.63,707.63,197,3,101,11.581818181818182,0.0202020202020202,241,3,New Customers
16054,49,3,1327.98,442.66,0,0,442.66,442.66,198,3,49,7.903846153846154,0.0150753768844221,248,3,New Customers
16057,150,3,1591.73,530.5766666666667,0,0,530.5766666666667,530.5766666666667,181,3,91,8.536082474226804,0.0164835164835164,332,4,At Risk
16058,37,1,62.7,62.7,0,1,62.7,62.7,0,1,2,9.0,1.0,37,3,New Customers
16059,18,6,1639.66,273.2766666666667,0,0,273.2766666666667,273.2766666666667,182,5,143,3.638392857142857,0.0327868852459016,200,3,New Customers
16060,31,3,541.95,180.65,0,1,180.65,180.65,93,3,22,10.125,0.0319148936170212,125,3,New Customers
16061,62,1,89.65,89.65,0,1,89.65,89.65,0,1,3,6.333333333333333,1.0,62,3,New Customers
16062,10,4,1709.83,427.4575,1,0,569.9433333333333,569.9433333333333,157,3,100,10.206611570247937,0.0253164556962025,167,3,New Customers
16064,356,1,111.0,111.0,0,1,111.0,111.0,0,1,17,3.111111111111111,1.0,356,4,At Risk
16065,11,7,1638.44,234.06285714285715,0,0,327.688,327.688,83,3,181,3.456140350877193,0.0833333333333333,94,3,New Customers
16067,193,3,3395.29,1131.763333333333,1,1,1131.763333333333,1131.763333333333,112,3,60,17.52054794520548,0.0265486725663716,306,4,At Risk
16068,224,1,122.93,122.93,0,1,122.93,122.93,0,1,34,1.3333333333333333,1.0,224,4,At Risk
16069,48,1,457.7,457.7,0,1,457.7,457.7,0,1,25,5.52,1.0,48,3,New Customers
16071,158,3,750.5600000000001,250.1866666666667,0,0,250.1866666666667,250.1866666666667,127,3,47,9.942307692307692,0.0234375,286,4,At Risk
16072,59,3,3744.57,1248.19,1,0,1872.285,1872.285,121,2,399,2.759849906191369,0.0245901639344262,180,3,New Customers
16074,21,1,265.25,265.25,0,1,265.25,265.25,0,1,23,1.5,1.0,21,3,New Customers
16075,133,2,736.9300000000001,368.465,0,1,368.465,368.465,61,2,41,6.609756097560975,0.032258064516129,195,3,New Customers
16077,256,1,2300.4,2300.4,1,1,2300.4,2300.4,0,1,8,105.0,1.0,256,4,At Risk
16078,300,1,283.79,283.79,0,0,283.79,283.79,0,1,38,4.842105263157895,1.0,300,4,At Risk
16080,17,2,385.4,192.7,0,0,192.7,192.7,64,2,20,8.5,0.0307692307692307,81,3,New Customers
16081,24,3,1495.68,498.56,0,0,498.56,498.56,281,3,134,4.76,0.0106382978723404,305,3,New Customers
16082,301,1,106.75,106.75,0,1,106.75,106.75,0,1,16,2.4375,1.0,301,4,At Risk
16083,13,2,1033.8,516.9,0,0,516.9,516.9,6,1,38,15.15,0.2857142857142857,19,3,New Customers
16085,11,7,1362.02,194.5742857142857,0,0,194.5742857142857,194.5742857142857,308,6,168,3.5789473684210527,0.0226537216828478,319,3,New Customers
16086,10,5,1566.34,313.268,0,0,313.268,313.268,357,5,57,10.433333333333334,0.0139664804469273,368,3,New Customers
16087,20,5,1739.92,347.98400000000004,1,1,347.98400000000004,347.98400000000004,300,5,6,66.4,0.0166112956810631,320,3,New Customers
16088,207,2,1437.43,718.715,0,1,718.7149999999999,718.7149999999999,15,2,3,62.16666666666666,0.125,222,4,At Risk
16089,17,2,271.44,135.72,0,1,135.72,135.72,122,2,42,2.44,0.016260162601626,140,3,New Customers
16090,255,1,205.91,205.91,0,1,205.91,205.91,0,1,18,3.25,1.0,255,4,At Risk
16092,135,3,770.08,256.6933333333333,0,0,385.04,385.04,74,2,28,14.35897435897436,0.04,210,3,New Customers
16094,6,7,2617.33,373.9042857142857,1,0,373.9042857142857,373.9042857142857,227,6,74,10.323308270676693,0.0307017543859649,233,3,New Customers
16095,87,1,447.05,447.05,0,1,447.05,447.05,0,1,30,8.833333333333334,1.0,87,3,New Customers
16096,47,3,1264.35,421.4500000000001,0,0,421.45,421.45,228,3,49,10.092592592592592,0.0131004366812227,276,3,New Customers
16098,5,8,2873.07,359.13375,1,0,388.34,359.13375,351,6,70,15.47222222222222,0.0227272727272727,356,3,New Customers
16099,48,4,841.3,210.325,0,0,210.325,210.325,229,4,21,17.533333333333335,0.017391304347826,277,3,New Customers
16100,93,1,582.64,582.64,0,1,582.64,582.64,0,1,37,11.83783783783784,1.0,93,3,New Customers
16101,65,3,1938.46,646.1533333333333,1,0,646.1533333333333,646.1533333333333,126,3,94,9.370689655172416,0.0236220472440944,192,3,New Customers
16103,20,16,4762.07,297.629375,1,0,366.3071428571429,317.4713333333333,311,10,92,13.69078947368421,0.0512820512820512,331,1,Loyal
16104,49,8,2476.25,309.53125,1,0,353.75,353.75,314,6,162,4.534313725490196,0.0253968253968253,364,3,New Customers
